unique_key,mean_compound,max_compound,min_compound,mean_positive,max_positive,min_positive,mean_negative,max_negative,min_negative,mean_neutral,max_neutral,min_neutral
UPS2022-04-02,0.78,0.8692,0.6908,0.1935,0.236,0.151,0.0,0.0,0.0,0.8065,0.849,0.764
UPS2022-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
UPS2022-04-04,0.7351,0.7351,0.7351,0.219,0.219,0.219,0.043,0.043,0.043,0.739,0.739,0.739
UPS2022-04-05,-0.33995,0.0,-0.6799,0.039,0.078,0.0,0.1245,0.249,0.0,0.8365,1.0,0.673
UPS2022-04-06,0.6486,0.6486,0.6486,0.138,0.138,0.138,0.0,0.0,0.0,0.862,0.862,0.862
UPS2022-04-07,-0.046049999999999994,0.2177,-0.4019,0.02075,0.083,0.0,0.032,0.07,0.0,0.94725,1.0,0.859
UPS2022-04-09,0.1702,0.9287,-0.2479,0.11075,0.329,0.0,0.0285,0.114,0.0,0.8605,1.0,0.671
UPS2022-04-10,0.128,0.128,0.128,0.139,0.139,0.139,0.096,0.096,0.096,0.765,0.765,0.765
UPS2022-04-11,0.148,0.296,0.0,0.032,0.064,0.0,0.0,0.0,0.0,0.968,1.0,0.936
UPS2022-04-12,0.16726000000000002,0.743,-0.7579,0.0654,0.164,0.0,0.040999999999999995,0.205,0.0,0.8936,1.0,0.795
UPS2022-04-13,0.21860000000000002,0.6369,-0.1997,0.21300000000000002,0.225,0.201,0.151,0.175,0.127,0.636,0.648,0.624
UPS2022-04-14,0.11399999999999999,0.7845,-0.4939,0.06183333333333333,0.203,0.0,0.025166666666666667,0.091,0.0,0.9129999999999999,1.0,0.797
UPS2022-04-15,-0.05753333333333333,0.25,-0.6249,0.03833333333333333,0.062,0.0,0.04466666666666667,0.134,0.0,0.9169999999999999,0.947,0.866
V2022-03-15,-0.017300000000000038,0.476,-0.5106,0.0485,0.097,0.0,0.061,0.122,0.0,0.8905000000000001,0.903,0.878
V2022-03-16,0.1564777777777778,0.7003,-0.5994,0.05588888888888889,0.142,0.0,0.025555555555555554,0.103,0.0,0.9185555555555555,1.0,0.852
V2022-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
V2022-03-18,0.4215,0.4215,0.4215,0.091,0.091,0.091,0.0,0.0,0.0,0.909,0.909,0.909
V2022-03-19,0.24926666666666666,0.8481,-0.4404,0.09483333333333333,0.272,0.0,0.024833333333333336,0.083,0.0,0.8803333333333333,1.0,0.728
V2022-03-20,0.06745000000000001,0.3612,-0.2263,0.08,0.092,0.068,0.0695,0.092,0.047,0.8505,0.861,0.84
V2022-03-21,0.37475,0.9565,-0.3071,0.144,0.355,0.0,0.0275,0.066,0.0,0.82875,0.934,0.645
V2022-03-22,-0.4374,-0.3612,-0.5106,0.027,0.046,0.0,0.10666666666666667,0.123,0.082,0.8663333333333334,0.885,0.831
V2022-03-23,0.45130000000000003,0.7003,0.2023,0.095,0.142,0.048,0.0,0.0,0.0,0.905,0.952,0.858
V2022-03-24,0.6369,0.6369,0.6369,0.126,0.126,0.126,0.0,0.0,0.0,0.874,0.874,0.874
V2022-03-25,0.0027799999999999956,0.7003,-0.8625,0.08940000000000001,0.149,0.0,0.0882,0.298,0.0,0.8221999999999999,0.919,0.575
V2022-03-26,0.31245,0.6249,0.0,0.054,0.108,0.0,0.0,0.0,0.0,0.946,1.0,0.892
V2022-03-27,0.157075,0.6988,-0.296,0.09575,0.161,0.0,0.05975,0.105,0.0,0.84475,0.941,0.764
V2022-03-28,0.4404,0.4404,0.4404,0.109,0.109,0.109,0.0,0.0,0.0,0.891,0.891,0.891
V2022-03-29,0.189275,0.7196,-0.5994,0.11124999999999999,0.288,0.0,0.05375,0.109,0.0,0.83475,1.0,0.602
V2022-03-30,0.5574,0.5574,0.5574,0.104,0.104,0.104,0.0,0.0,0.0,0.896,0.896,0.896
V2022-03-31,0.13952000000000003,0.7003,-0.5859,0.0702,0.153,0.0,0.047599999999999996,0.146,0.0,0.8821999999999999,1.0,0.814
V2022-04-01,-0.2732,-0.2732,-0.2732,0.0,0.0,0.0,0.065,0.065,0.065,0.935,0.935,0.935
V2022-04-04,0.4638,0.8442,-0.1531,0.15633333333333332,0.252,0.075,0.030666666666666665,0.092,0.0,0.8130000000000001,0.858,0.748
V2022-04-05,0.2045125,0.885,-0.6808,0.125125,0.275,0.0,0.060125,0.157,0.0,0.81475,1.0,0.725
V2022-04-06,0.15712500000000001,0.8555,-0.8519,0.09125,0.251,0.0,0.06225,0.249,0.0,0.8465,1.0,0.749
V2022-04-07,0.32985,0.6597,0.0,0.108,0.216,0.0,0.0435,0.087,0.0,0.8485,1.0,0.697
V2022-04-08,0.3373333333333333,0.8555,-0.7821,0.11333333333333333,0.219,0.044,0.031166666666666665,0.187,0.0,0.8555,0.956,0.766
V2022-04-09,0.12306000000000002,0.7906,-0.5574,0.09319999999999999,0.235,0.0,0.0512,0.193,0.0,0.8556000000000001,1.0,0.725
V2022-04-10,0.63975,0.7088,0.5707,0.11750000000000001,0.137,0.098,0.0,0.0,0.0,0.8825000000000001,0.902,0.863
V2022-04-11,-0.22747499999999998,0.5994,-0.6858,0.08549999999999999,0.162,0.0,0.1165,0.182,0.065,0.798,0.92,0.728
V2022-04-12,0.175075,0.7003,0.0,0.0355,0.142,0.0,0.0,0.0,0.0,0.9645,1.0,0.858
V2022-04-13,0.765,0.765,0.765,0.202,0.202,0.202,0.0,0.0,0.0,0.798,0.798,0.798
V2022-04-14,0.20098000000000002,0.6369,-0.4215,0.08499999999999999,0.148,0.0,0.03,0.076,0.0,0.885,1.0,0.782
V2022-04-15,-0.6249,-0.6249,-0.6249,0.0,0.0,0.0,0.117,0.117,0.117,0.883,0.883,0.883
VZ2022-03-14,0.836,0.836,0.836,0.212,0.212,0.212,0.0,0.0,0.0,0.788,0.788,0.788
VZ2022-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
VZ2022-03-16,0.7044,0.7964,0.6124,0.20750000000000002,0.259,0.156,0.0,0.0,0.0,0.7925,0.844,0.741
VZ2022-03-17,-0.08750000000000001,0.1779,-0.4404,0.019,0.057,0.0,0.028666666666666663,0.086,0.0,0.9523333333333334,1.0,0.914
VZ2022-03-18,0.32244,0.8074,-0.3182,0.0874,0.201,0.0,0.014199999999999999,0.071,0.0,0.8984,1.0,0.799
VZ2022-03-19,0.14049999999999999,0.4215,0.0,0.02766666666666667,0.083,0.0,0.0,0.0,0.0,0.9723333333333333,1.0,0.917
VZ2022-03-20,0.20711428571428572,0.7862,-0.4939,0.078,0.203,0.0,0.03528571428571429,0.151,0.0,0.8865714285714285,1.0,0.757
VZ2022-03-21,-0.035074999999999995,0.1779,-0.3182,0.0135,0.054,0.0,0.01725,0.069,0.0,0.96925,1.0,0.931
VZ2022-03-22,-0.044475,0.0,-0.1779,0.04475,0.11,0.0,0.04975,0.13,0.0,0.9055,1.0,0.761
VZ2022-03-23,0.46313333333333334,0.7086,0.0,0.12433333333333334,0.201,0.0,0.016333333333333335,0.049,0.0,0.8593333333333333,1.0,0.75
VZ2022-03-24,-0.214925,0.0,-0.4939,0.02125,0.085,0.0,0.0685,0.114,0.0,0.91025,1.0,0.801
VZ2022-03-25,0.07186000000000001,0.5423,-0.3612,0.065,0.138,0.0,0.035199999999999995,0.068,0.0,0.9,0.943,0.862
VZ2022-03-26,-0.2589,0.25,-0.7678,0.0355,0.071,0.0,0.11399999999999999,0.181,0.047,0.8505,0.882,0.819
VZ2022-03-27,0.374525,0.7845,0.0,0.08075,0.184,0.0,0.009,0.036,0.0,0.91025,1.0,0.816
VZ2022-03-28,0.1242,0.2484,0.0,0.032,0.064,0.0,0.0,0.0,0.0,0.968,1.0,0.936
VZ2022-03-29,0.14912857142857144,0.6369,-0.1027,0.03585714285714286,0.128,0.0,0.015428571428571429,0.057,0.0,0.9487142857142857,1.0,0.872
VZ2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
VZ2022-03-31,0.147925,0.7906,-0.25,0.06375,0.171,0.0,0.03475,0.078,0.0,0.9015,1.0,0.829
VZ2022-04-01,0.23614999999999997,0.6597,-0.34,0.0905,0.179,0.0,0.036750000000000005,0.112,0.0,0.8724999999999999,1.0,0.821
VZ2022-04-03,0.43986666666666663,0.6705,0.0772,0.11566666666666665,0.18,0.057,0.016,0.048,0.0,0.8686666666666666,0.896,0.82
VZ2022-04-04,0.2073,0.4404,-0.0258,0.124,0.165,0.083,0.073,0.146,0.0,0.8029999999999999,0.917,0.689
VZ2022-04-05,0.34,0.34,0.34,0.087,0.087,0.087,0.043,0.043,0.043,0.87,0.87,0.87
VZ2022-04-06,-0.5413,-0.5413,-0.5413,0.047,0.047,0.047,0.151,0.151,0.151,0.801,0.801,0.801
VZ2022-04-07,0.3473,0.9423,-0.1027,0.13699999999999998,0.362,0.0,0.013333333333333334,0.04,0.0,0.8496666666666667,0.96,0.638
VZ2022-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
VZ2022-04-09,0.27075,0.743,0.0,0.089,0.237,0.0,0.01425,0.057,0.0,0.897,1.0,0.763
VZ2022-04-10,0.6369,0.6369,0.6369,0.127,0.127,0.127,0.0,0.0,0.0,0.873,0.873,0.873
VZ2022-04-11,0.22309999999999997,0.7269,-0.3612,0.08275,0.164,0.0,0.02525,0.101,0.0,0.892,1.0,0.836
VZ2022-04-12,0.47884000000000004,0.7245,0.1779,0.10540000000000001,0.173,0.075,0.011,0.055,0.0,0.8836,0.912,0.827
VZ2022-04-13,0.27328,0.9076,0.0,0.0816,0.314,0.0,0.0,0.0,0.0,0.9184000000000001,1.0,0.686
VZ2022-04-14,0.11876666666666667,0.4862,-0.2263,0.11466666666666665,0.152,0.048,0.09566666666666666,0.144,0.069,0.7896666666666666,0.878,0.704
VZ2022-04-15,0.6124,0.6124,0.6124,0.147,0.147,0.147,0.0,0.0,0.0,0.853,0.853,0.853
WFC2022-03-14,0.0258,0.0258,0.0258,0.084,0.084,0.084,0.109,0.109,0.109,0.808,0.808,0.808
WFC2022-03-15,-0.6808,-0.6808,-0.6808,0.0,0.0,0.0,0.122,0.122,0.122,0.878,0.878,0.878
WFC2022-03-16,0.3961,0.765,-0.4215,0.14279999999999998,0.197,0.065,0.0366,0.183,0.0,0.8206,0.935,0.686
WFC2022-03-17,0.296,0.296,0.296,0.061,0.061,0.061,0.0,0.0,0.0,0.939,0.939,0.939
WFC2022-03-19,0.2023,0.2023,0.2023,0.06,0.06,0.06,0.0,0.0,0.0,0.94,0.94,0.94
WFC2022-03-20,0.49934999999999996,0.6696,0.3291,0.124,0.15,0.098,0.0,0.0,0.0,0.876,0.902,0.85
WFC2022-03-21,0.047633333333333326,0.296,-0.1531,0.04900000000000001,0.079,0.0,0.03266666666666667,0.098,0.0,0.9183333333333333,1.0,0.823
WFC2022-03-22,0.086725,0.25,-0.1531,0.0635,0.097,0.0,0.039999999999999994,0.109,0.0,0.8967499999999999,1.0,0.796
WFC2022-03-23,0.4704,0.6908,0.25,0.1105,0.16,0.061,0.0,0.0,0.0,0.8895,0.939,0.84
WFC2022-03-24,0.4631,0.5994,0.296,0.11066666666666668,0.14,0.062,0.0,0.0,0.0,0.8889999999999999,0.937,0.86
WFC2022-03-25,-0.2139,0.0,-0.6249,0.0125,0.05,0.0,0.0665,0.159,0.0,0.921,1.0,0.841
WFC2022-03-26,-0.33055,-0.2023,-0.4588,0.0245,0.049,0.0,0.087,0.103,0.071,0.888,0.897,0.879
WFC2022-03-27,-0.37929999999999997,-0.3182,-0.4404,0.0,0.0,0.0,0.076,0.079,0.073,0.924,0.927,0.921
WFC2022-03-28,0.27054285714285714,0.8225,-0.7184,0.11257142857142857,0.229,0.0,0.038571428571428576,0.202,0.0,0.8488571428571429,1.0,0.734
WFC2022-03-29,0.4767,0.4767,0.4767,0.136,0.136,0.136,0.055,0.055,0.055,0.809,0.809,0.809
WFC2022-03-30,0.25,0.25,0.25,0.069,0.069,0.069,0.0,0.0,0.0,0.931,0.931,0.931
WFC2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
WFC2022-04-04,0.172,0.3182,0.0258,0.084,0.084,0.084,0.04,0.08,0.0,0.876,0.916,0.836
WFC2022-04-06,0.4392333333333333,0.6808,0.0,0.11066666666666665,0.209,0.0,0.0,0.0,0.0,0.8893333333333334,1.0,0.791
WFC2022-04-07,-0.009075,0.4404,-0.4767,0.039,0.083,0.0,0.0375,0.15,0.0,0.9235,1.0,0.777
WFC2022-04-09,0.14049999999999999,0.4215,0.0,0.04933333333333333,0.148,0.0,0.023333333333333334,0.07,0.0,0.9273333333333333,1.0,0.782
WFC2022-04-10,0.32132,0.7269,0.0,0.1012,0.267,0.0,0.0334,0.091,0.0,0.8654,1.0,0.642
WFC2022-04-11,0.0699125,0.7717,-0.7783,0.062875,0.251,0.0,0.041624999999999995,0.212,0.0,0.895375,1.0,0.749
WFC2022-04-12,0.3435833333333333,0.8825,0.0,0.11883333333333333,0.3,0.0,0.02783333333333333,0.105,0.0,0.8533333333333334,1.0,0.7
WFC2022-04-13,0.3186285714285714,0.7269,-0.8519,0.122,0.208,0.0,0.05385714285714286,0.249,0.0,0.8242857142857142,0.94,0.751
WFC2022-04-14,0.15674736842105264,0.765,-0.4215,0.07057894736842105,0.163,0.0,0.03610526315789474,0.135,0.0,0.8932631578947369,1.0,0.721
WFC2022-04-15,-0.2263,-0.2263,-0.2263,0.069,0.069,0.069,0.1,0.1,0.1,0.83,0.83,0.83
WMT2022-03-15,0.9136,0.9136,0.9136,0.262,0.262,0.262,0.0,0.0,0.0,0.738,0.738,0.738
WMT2022-03-16,0.2652,0.7956,0.0,0.06733333333333334,0.202,0.0,0.0,0.0,0.0,0.9326666666666666,1.0,0.798
WMT2022-03-17,-0.7906,-0.7906,-0.7906,0.066,0.066,0.066,0.245,0.245,0.245,0.689,0.689,0.689
WMT2022-03-18,0.6596,0.8462,0.5267,0.16366666666666665,0.256,0.105,0.011333333333333334,0.034,0.0,0.8246666666666668,0.895,0.709
WMT2022-03-20,0.0754,0.0754,0.0754,0.078,0.078,0.078,0.071,0.071,0.071,0.852,0.852,0.852
WMT2022-03-21,-0.04895999999999999,0.3612,-0.6705,0.0316,0.077,0.0,0.0378,0.147,0.0,0.9306000000000001,1.0,0.853
WMT2022-03-23,0.28025,0.6249,-0.0644,0.066,0.132,0.0,0.017,0.034,0.0,0.917,0.966,0.868
WMT2022-03-24,0.08050000000000002,0.7184,-0.5574,0.079,0.158,0.0,0.0455,0.091,0.0,0.8755,0.909,0.842
WMT2022-03-25,0.4077,0.6808,0.0,0.10099999999999999,0.157,0.0,0.02,0.06,0.0,0.879,1.0,0.794
WMT2022-03-27,0.6705,0.6705,0.6705,0.18,0.18,0.18,0.0,0.0,0.0,0.82,0.82,0.82
WMT2022-03-28,0.047854545454545455,0.7783,-0.5927,0.055363636363636365,0.171,0.0,0.04163636363636364,0.131,0.0,0.903090909090909,1.0,0.814
WMT2022-03-29,-0.0593,0.0,-0.1779,0.03233333333333333,0.097,0.0,0.05333333333333334,0.16,0.0,0.914,1.0,0.742
WMT2022-03-30,0.23343333333333335,0.7003,0.0,0.06633333333333334,0.199,0.0,0.018333333333333333,0.055,0.0,0.9153333333333333,1.0,0.746
WMT2022-03-31,0.048799999999999996,0.4215,-0.2263,0.043250000000000004,0.136,0.0,0.03075,0.062,0.0,0.9257500000000001,1.0,0.802
WMT2022-04-01,0.40982,0.6249,-0.1779,0.1318,0.179,0.083,0.027800000000000002,0.139,0.0,0.8404,0.917,0.739
WMT2022-04-02,-0.25,-0.25,-0.25,0.066,0.066,0.066,0.096,0.096,0.096,0.838,0.838,0.838
WMT2022-04-03,0.66725,0.7096,0.6249,0.158,0.192,0.124,0.0,0.0,0.0,0.8420000000000001,0.876,0.808
WMT2022-04-04,0.17665,0.7351,-0.3818,0.16,0.187,0.133,0.0885,0.177,0.0,0.752,0.813,0.691
WMT2022-04-05,0.7181,0.9423,0.4939,0.23049999999999998,0.362,0.099,0.0,0.0,0.0,0.7695000000000001,0.901,0.638
WMT2022-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
WMT2022-04-07,0.004875000000000001,0.5927,-0.4404,0.03025,0.107,0.0,0.032875,0.109,0.0,0.936875,1.0,0.891
WMT2022-04-08,0.33347142857142853,0.9354,-0.0258,0.09528571428571429,0.33,0.0,0.008,0.056,0.0,0.8965714285714286,1.0,0.67
WMT2022-04-09,0.16356666666666667,0.5423,-0.0516,0.04466666666666667,0.134,0.0,0.029333333333333333,0.05,0.0,0.9256666666666667,1.0,0.815
WMT2022-04-10,-0.1027,-0.1027,-0.1027,0.0,0.0,0.0,0.036,0.036,0.036,0.964,0.964,0.964
WMT2022-04-12,0.06935,0.7178,-0.8176,0.038625,0.167,0.0,0.03175,0.254,0.0,0.929625,1.0,0.746
WMT2022-04-13,0.27781,0.8682,-0.5413,0.1016,0.285,0.0,0.0313,0.108,0.0,0.8672000000000001,1.0,0.715
WMT2022-04-14,0.020833333333333332,0.6124,-0.5499,0.057,0.171,0.0,0.044000000000000004,0.132,0.0,0.899,1.0,0.829
WMT2022-04-15,0.42639999999999995,0.7184,0.2648,0.11833333333333333,0.225,0.064,0.027,0.081,0.0,0.8546666666666667,0.936,0.694
XOM2022-03-14,0.12364999999999998,0.7579,-0.5106,0.094,0.188,0.0,0.0545,0.109,0.0,0.8515,0.891,0.812
XOM2022-03-15,0.14259999999999998,0.3818,-0.25,0.09500000000000001,0.152,0.051,0.06633333333333334,0.118,0.0,0.8386666666666667,0.918,0.73
XOM2022-03-16,0.8885,0.8885,0.8885,0.284,0.284,0.284,0.0,0.0,0.0,0.716,0.716,0.716
XOM2022-03-17,0.05828333333333333,0.5994,-0.5106,0.0395,0.133,0.0,0.016,0.096,0.0,0.9445,1.0,0.864
XOM2022-03-18,0.14932499999999999,0.6908,-0.7184,0.086,0.183,0.0,0.05175,0.154,0.0,0.862,1.0,0.763
XOM2022-03-19,-0.07150000000000001,0.6696,-0.8126,0.0585,0.117,0.0,0.0965,0.193,0.0,0.845,0.883,0.807
XOM2022-03-21,0.1351,0.296,-0.0258,0.049,0.064,0.034,0.0185,0.037,0.0,0.932,0.936,0.928
XOM2022-03-22,0.0805,0.2732,-0.2244,0.03425,0.072,0.0,0.0135,0.054,0.0,0.95225,1.0,0.928
XOM2022-03-23,0.20356000000000002,0.8316,-0.177,0.08,0.216,0.0,0.045,0.117,0.0,0.8751999999999999,1.0,0.751
XOM2022-03-24,-0.04630000000000001,0.7831,-0.5994,0.06949999999999999,0.208,0.0,0.05383333333333334,0.139,0.0,0.8765000000000001,1.0,0.792
XOM2022-03-25,0.32020000000000004,0.5994,0.0,0.07100000000000001,0.136,0.0,0.0,0.0,0.0,0.9289999999999999,1.0,0.864
XOM2022-03-26,0.81185,0.8807,0.743,0.2395,0.318,0.161,0.0,0.0,0.0,0.7605,0.839,0.682
XOM2022-03-28,-0.1591,0.0,-0.3182,0.0,0.0,0.0,0.0295,0.059,0.0,0.9704999999999999,1.0,0.941
XOM2022-03-29,0.053200000000000025,0.7579,-0.6486,0.07616666666666666,0.205,0.0,0.05616666666666667,0.132,0.0,0.8676666666666667,0.936,0.795
XOM2022-03-30,0.1779,0.1779,0.1779,0.077,0.077,0.077,0.054,0.054,0.054,0.87,0.87,0.87
XOM2022-03-31,-0.17124999999999999,0.4588,-0.5719,0.02075,0.083,0.0,0.052750000000000005,0.11,0.0,0.9265,1.0,0.89
XOM2022-04-01,0.35642,0.8126,0.0,0.11440000000000002,0.233,0.0,0.0242,0.121,0.0,0.8614,1.0,0.756
XOM2022-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
XOM2022-04-03,-0.3612,-0.3612,-0.3612,0.0,0.0,0.0,0.07,0.07,0.07,0.93,0.93,0.93
XOM2022-04-04,0.06486666666666667,0.3892,0.0,0.0525,0.187,0.0,0.03266666666666667,0.098,0.0,0.9148333333333333,1.0,0.715
XOM2022-04-06,-0.11427499999999999,0.128,-0.4588,0.053000000000000005,0.137,0.0,0.06575,0.123,0.0,0.88125,1.0,0.74
XOM2022-04-07,-0.03586666666666668,0.5927,-0.7003,0.035666666666666666,0.107,0.0,0.054,0.162,0.0,0.9103333333333333,1.0,0.838
XOM2022-04-08,-0.028274999999999995,0.4588,-0.5719,0.0215,0.086,0.0,0.02525,0.101,0.0,0.95325,1.0,0.899
XOM2022-04-09,0.3379,0.5478,0.128,0.088,0.128,0.048,0.0,0.0,0.0,0.9119999999999999,0.952,0.872
XOM2022-04-10,0.6369,0.6369,0.6369,0.127,0.127,0.127,0.0,0.0,0.0,0.873,0.873,0.873
XOM2022-04-11,-0.16556666666666667,0.8392,-0.8442,0.07616666666666666,0.256,0.0,0.10683333333333334,0.216,0.0,0.8171666666666667,0.96,0.711
XOM2022-04-12,0.22820000000000001,0.7964,-0.7003,0.107,0.202,0.0,0.056,0.162,0.0,0.837,0.915,0.797
XOM2022-04-13,0.15726666666666667,0.6249,-0.1531,0.09399999999999999,0.174,0.0,0.03266666666666667,0.098,0.0,0.8733333333333334,1.0,0.794
XOM2022-04-14,0.183775,0.7351,-0.2732,0.07475000000000001,0.171,0.0,0.03375,0.072,0.0,0.8915,1.0,0.8
XOM2022-04-15,0.55325,0.9042,0.2023,0.1605,0.276,0.045,0.0,0.0,0.0,0.8394999999999999,0.955,0.724
